crown_uid,area,source_file,source_index,orig_crown_id,crown_num,species_raw,species_clean,species_status,tree_type_raw,health_class,field_status,field_description,lon,lat,label_esd,label_deciduous,label_acacia,label_yellow_strict,label_yellow_broad,label_red_showy,label_showy_flower,s1_n_obs,s1_n_years,s1_vv_db_median,s1_vv_db_mean,s1_vv_db_std,s1_vv_db_amp,s1_monsoon_vv_db_median,s1_postmonsoon_vv_db_median,s1_premonsoon_vv_db_median,s1_winter_vv_db_median,s1_vh_db_median,s1_vh_db_mean,s1_vh_db_std,s1_vh_db_amp,s1_monsoon_vh_db_median,s1_postmonsoon_vh_db_median,s1_premonsoon_vh_db_median,s1_winter_vh_db_median,s1_vh_vv_ratio_median,s1_vh_vv_ratio_mean,s1_vh_vv_ratio_std,s1_vh_vv_ratio_amp,s1_monsoon_vh_vv_ratio_median,s1_postmonsoon_vh_vv_ratio_median,s1_premonsoon_vh_vv_ratio_median,s1_winter_vh_vv_ratio_median,s1_vh_minus_vv_db_median,s1_vh_minus_vv_db_mean,s1_vh_minus_vv_db_std,s1_vh_minus_vv_db_amp,s1_monsoon_vh_minus_vv_db_median,s1_postmonsoon_vh_minus_vv_db_median,s1_premonsoon_vh_minus_vv_db_median,s1_winter_vh_minus_vv_db_median,s1_years,s1_item_count,geometry_mode,buffer_meters
SIT:crown_0006,SIT,sit_master(1).geojson,5,crown_0006,6,Chamrod,Chamrod,clean,,,,,77.19101582751141,28.546053484339605,-1,-1,-1,-1,-1,-1,-1,113,4,-0.7108476161956787,-0.4127936196942047,1.6659637439423962,7.002851247787476,0.493029460310936,-1.0123703479766846,0.402747243642807,-1.4059219360351562,-10.202006340026855,-10.28265631515368,0.8969248061523929,4.440728187561035,-10.204246997833252,-10.201254844665527,-10.190962791442873,-10.272809028625488,0.1126193255186081,0.1106396077151319,0.0344513616557882,0.1509851776063442,0.0957051403820514,0.1201981678605079,0.0961176604032516,0.1296301633119583,-9.48387050628662,-9.79339134165671,1.467416529796833,6.541641712188721,-10.190760612487791,-9.201021194458008,-10.171968460083008,-8.872940063476562,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0007,SIT,sit_master(1).geojson,6,crown_0007,7,Maulsari,Maulsari,clean,,,,,77.19102887199666,28.545058485521768,0,0,0,0,0,0,0,113,4,-5.607937335968018,-5.701170590071552,1.1891968860672713,6.590754270553589,-5.246612310409546,-5.607937335968018,-6.018283367156982,-5.718657970428467,-12.441701889038086,-12.454178126512376,1.0301875234688382,5.050600051879883,-12.33189821243286,-13.040820121765137,-12.431840896606444,-12.394305229187012,0.2011947035789489,0.2194671523386398,0.0788276329868703,0.4635496735572815,0.1978488117456436,0.1859269589185714,0.2459433376789093,0.1866391152143478,-6.963939666748047,-6.8397277751855095,1.4332743721986634,7.63795804977417,-7.037393569946289,-7.318925380706787,-6.091723442077637,-7.295539855957031,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0008,SIT,sit_master(1).geojson,7,crown_0008,8,Peepal,Peepal,clean,,,,,77.19086179880199,28.54546143915384,1,0,0,0,0,0,0,113,4,-6.152057647705078,-6.085400494854008,1.1232027214724185,5.435851812362671,-5.919800043106079,-5.961830139160156,-6.016254901885986,-6.485442161560059,-11.9246187210083,-11.97659541442331,1.055967105255936,5.906927108764648,-11.748176097869871,-12.441228866577148,-11.71759796142578,-12.638931274414062,0.2556293904781341,0.2696317757389186,0.0923729868676899,0.5515074878931046,0.2572817057371139,0.2204203754663467,0.2818364202976227,0.2262897044420242,-5.923892021179199,-5.930668273858265,1.4361670485769336,8.446560859680176,-5.896000385284424,-6.567482948303223,-5.50002908706665,-6.4533514976501465,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0009,SIT,sit_master(1).geojson,8,crown_0009,9,Buddha's Coconut,Buddha's Coconut,clean,,,,,77.1912586331854,28.545501174535165,-1,-1,-1,-1,-1,-1,-1,113,4,-5.086033821105957,-5.053099830593683,0.9109611619325072,4.551462888717651,-4.971438407897949,-4.908138275146484,-5.734218597412109,-4.7786149978637695,-11.839584350585938,-11.856724106105029,0.8471604803447622,3.8141603469848633,-11.660041809082031,-12.23253059387207,-11.356087684631348,-12.045324325561523,0.2069585770368576,0.2134026382612971,0.0551691683067019,0.2603730708360672,0.2091022878885269,0.1922736465930938,0.2570454478263855,0.1781366616487503,-6.863748550415039,-6.8586848731589525,1.137624466175902,5.477372169494629,-6.796728134155273,-7.174215793609619,-5.899916648864746,-7.492562294006348,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0010,SIT,sit_master(1).geojson,9,crown_0010,10,Pilkhan,Pilkhan,clean,,,,,77.19098283569622,28.54558165194425,2,1,0,0,0,0,0,113,4,-4.540538311004639,-4.591784080572888,0.9334295630038082,4.491725921630859,-4.375579595565796,-4.387746810913086,-4.791540145874023,-4.893681526184082,-11.753957748413086,-11.75208403156922,0.9266298491260002,4.020072937011719,-11.622742176055908,-11.898099899291992,-11.101188659667969,-12.363929748535156,0.1927937418222427,0.199815472868164,0.0535722992218904,0.2375039905309677,0.1823449432849884,0.192906454205513,0.2305590659379959,0.1744357794523239,-7.158838272094727,-7.157446105923273,1.178021253210855,5.566561698913574,-7.398203372955322,-7.149431228637695,-6.378593444824219,-7.584386825561523,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0011,SIT,sit_master(1).geojson,10,crown_0011,11,Buddha's Coconut,Buddha's Coconut,clean,,,,,77.19122428641823,28.54555547152848,-1,-1,-1,-1,-1,-1,-1,113,4,-4.927392959594727,-4.824175999227879,0.9219578886082048,4.437360525131226,-4.73545503616333,-4.711950302124023,-5.60523796081543,-4.6072492599487305,-11.885852813720703,-11.887200574959271,0.8839742275565725,4.300115585327148,-11.806696891784668,-12.137802124023438,-11.553446769714355,-12.225077629089355,0.1922736465930938,0.2011653825772547,0.0527110632316603,0.2487571537494659,0.1895613148808479,0.1922736465930938,0.2382989674806594,0.1714187115430832,-7.174215793609619,-7.119041869070678,1.1479951630958931,5.429512023925781,-7.234325408935547,-7.174215793609619,-6.231475353240967,-7.668776988983154,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0012,SIT,sit_master(1).geojson,11,crown_0012,12,Neem,Neem,clean,,,,,77.19178027571502,28.54544807947493,1,0,0,0,0,0,0,113,4,-2.114858388900757,-2.0015583769541925,1.2029447297953255,6.543158054351807,-2.116997241973877,-1.8559908866882324,-2.415151596069336,-1.7794041633605957,-10.05174160003662,-9.87110368762396,1.0855595489902303,6.197133541107178,-9.599668979644775,-10.178152084350586,-10.02891731262207,-10.336833000183104,0.1572162806987762,0.1668845118410819,0.0521203082103286,0.2658371105790138,0.1853650733828544,0.1399417370557785,0.162517100572586,0.1203624308109283,-8.035024642944336,-7.966427630027838,1.2642482935264203,6.470508575439453,-7.3198630809783936,-8.54052734375,-7.89100980758667,-9.195091247558594,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0013,SIT,sit_master(1).geojson,12,crown_0013,13,Pilkhan,Pilkhan,clean,,,,,77.19182879256658,28.54523861822804,2,1,0,0,0,0,0,113,4,-2.126789331436157,-1.8785902606570613,1.4509799115090398,6.539770603179932,-1.888107419013977,-2.642244338989258,-2.386934280395508,-1.8988044261932373,-10.352903366088867,-10.355774600948909,1.1357467737475724,5.402138710021973,-9.85776662826538,-10.850907325744627,-10.419293403625488,-10.817052841186523,0.1531429141759872,0.1520465477246098,0.0424405417298233,0.2008982375264167,0.1639106050133705,0.1598225980997085,0.1566774398088455,0.1204066127538681,-8.149030685424805,-8.358506502303403,1.271225606008173,5.985406398773193,-7.853975534439087,-7.963617324829102,-8.049936294555664,-9.193496704101562,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0014,SIT,sit_master(1).geojson,13,crown_0014,14,Ashok,Ashok,clean,,,,,77.19211790175349,28.54544887027376,0,0,0,0,0,0,0,113,4,1.566145896911621,1.5826762571799016,1.0050467735520388,6.140849828720093,1.5590839385986328,1.530228853225708,1.3952953815460205,1.9966907501220703,-8.539085388183594,-8.429828040367735,1.1484452838225228,6.162981033325195,-8.0579195022583,-8.523386001586914,-9.156982421875,-8.782470703125,0.1062148958444595,0.1109206550548562,0.0326961363935039,0.2132393568754196,0.1187170408666133,0.1144851297140121,0.0973409861326217,0.0904315114021301,-9.740238189697266,-9.718980122456507,1.1787566051453264,6.698017597198486,-9.260918140411375,-9.415735244750977,-10.118173599243164,-10.43765354156494,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0015,SIT,sit_master(1).geojson,14,crown_0015,15,Mandphali,Marodphali,clean,,,,,77.19151642853384,28.54559404597196,2,1,0,0,0,0,0,113,4,-4.452909469604492,-4.465038084350856,0.96961748804793,5.112475633621216,-4.453661203384399,-4.377777576446533,-4.725311279296875,-3.993718862533569,-11.479086875915527,-11.4687198284453,0.9878982333998246,5.661571502685547,-11.363626956939695,-11.769570350646973,-11.387758255004885,-11.796987533569336,0.1854309439659118,0.1989345280206308,0.0576713522754472,0.2767595052719116,0.2058960348367691,0.1654233038425445,0.2228447943925857,0.1698820888996124,-7.318177700042725,-7.1845888922699785,1.2093032433541069,5.509881019592285,-6.863553524017334,-7.814033508300781,-6.519974708557129,-7.698524475097656,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0016,SIT,sit_master(1).geojson,15,crown_0016,16,Mandphali,Marodphali,clean,,,,,77.1918308232328,28.54570057385621,2,1,0,0,0,0,0,113,4,0.2784994840621948,0.2562669241158044,1.162675188312638,6.221162557601929,0.2440477162599563,0.2784994840621948,-0.0731310546398162,1.2484298944473269,-8.378759384155273,-8.565024595345015,1.337998265044094,6.780701637268066,-8.438847064971924,-8.357362747192383,-9.0132417678833,-7.9030985832214355,0.1274096965789795,0.1354262665309737,0.0352290951434314,0.186205044388771,0.1320785358548164,0.1282908320426941,0.1214732155203819,0.120913490653038,-8.947975158691406,-8.822174034287444,1.0958327440036055,6.64481258392334,-8.79227876663208,-8.918044090270996,-9.155195236206056,-9.175252914428713,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0017,SIT,sit_master(1).geojson,16,crown_0017,17,Neem,Neem,clean,,,,,77.19079164019152,28.544940092689394,1,0,0,0,0,0,0,113,4,-7.955896377563477,-7.99284078378593,1.3181821609630948,7.448454856872559,-7.098479986190796,-7.818358898162842,-8.207653045654297,-8.120935440063477,-13.84489631652832,-13.907840939749658,1.141558568874266,6.605581283569336,-13.442225933074951,-14.32661247253418,-13.703498840332031,-14.44081211090088,0.2582152485847473,0.2724068370540585,0.0984706384665865,0.5222255736589432,0.2530326396226883,0.2209088206291198,0.2703667283058166,0.2381869405508041,-5.883649826049805,-5.929065744433783,1.5579454147547216,7.18671464920044,-5.968843698501587,-6.589110374450684,-5.680551528930664,-6.234390258789063,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0018,SIT,sit_master(1).geojson,17,crown_0018,18,Maulsari,Maulsari,clean,,,,,77.19107064010021,28.545145034047486,0,0,0,0,0,0,0,113,4,-5.649046421051025,-5.709391885099158,1.045095405608217,5.575526237487793,-5.327038764953613,-5.784917831420898,-6.006651878356934,-5.706859588623047,-12.155649185180664,-12.168078110281344,1.013615071211554,4.713140487670898,-11.921966075897217,-12.760183334350586,-11.84634780883789,-12.014336585998535,0.2251840233802795,0.2378812380200993,0.080089029735801,0.4001230299472809,0.2316858172416687,0.1881996989250183,0.2760241031646728,0.2102160453796386,-6.4760026931762695,-6.470492850362727,1.4093155415768628,7.184061527252197,-6.351264953613281,-7.253891944885254,-5.59061336517334,-6.783177852630615,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0020,SIT,sit_master(1).geojson,19,crown_0020,20,Neem,Neem,clean,,,,,77.191437086285,28.54502840364528,1,0,0,0,0,0,0,113,4,-6.192795753479004,-6.211042986506909,1.1387545505346006,5.032486915588379,-5.407782793045044,-6.54905366897583,-6.137145042419434,-6.675433158874512,-12.597610473632812,-12.67657366052138,0.9791548973901544,5.029611587524414,-12.28498363494873,-12.930938720703123,-12.431642532348633,-13.127789497375488,0.2080958485603332,0.2252136851965853,0.0641580079416522,0.3300302103161812,0.1981950104236602,0.2146261036396026,0.2470642477273941,0.1958710551261901,-6.81890869140625,-6.656444408197318,1.2562877348447543,7.283801317214966,-7.031885623931885,-6.684608936309815,-6.072126388549805,-7.084107398986816,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0021,SIT,sit_master(1).geojson,20,crown_0021,21,Mandphali,Marodphali,clean,,,,,77.19179498702864,28.545747671189726,2,1,0,0,0,0,0,113,4,-0.0976961925625801,-0.0728917908483901,1.0369675801129508,5.2805681228637695,0.0433093011379241,-0.3049580752849579,-0.6342040300369263,0.9542069435119628,-8.713521003723145,-8.934503297890181,1.3678958677102224,6.783953666687012,-8.869624614715576,-8.731637954711914,-9.334754943847656,-8.130346298217773,0.1310271322727203,0.1356826738446159,0.0352952860614117,0.1966382563114166,0.133886307477951,0.1412517130374908,0.1271369159221649,0.1279248893260955,-8.826921463012695,-8.82852980520873,1.1643305060388351,6.970380783081055,-8.740023612976074,-8.500109672546387,-8.961597442626953,-8.93226146697998,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0022,SIT,sit_master(1).geojson,21,crown_0022,22,Mandphali,Marodphali,clean,,,,,77.1920122138816,28.54576749767218,2,1,0,0,0,0,0,113,4,0.6809067726135254,0.7548547064374506,1.1444550030469969,5.475273609161377,1.1838887929916382,0.4586347341537475,0.1516348123550415,1.3194286823272705,-8.268403053283691,-8.35925517883976,1.4094094773440642,7.588483810424805,-8.41542911529541,-8.352069854736328,-8.663045883178711,-7.538766860961914,0.1194278076291084,0.1242664710544379,0.0360693531859607,0.2345494739711284,0.1121951267123222,0.1289643198251724,0.1175050735473632,0.1201760172843933,-9.229120254516602,-9.225435514365678,1.1912986702872117,7.279436111450195,-9.504148960113524,-8.895304679870605,-9.303834915161133,-9.201982498168944,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0023,SIT,sit_master(1).geojson,22,crown_0023,23,Pilkhan,Pilkhan,clean,,,,,77.1908257826236,28.545957529869224,2,1,0,0,0,0,0,113,4,-1.6817610263824463,-1.5174021149070651,1.4155845560918228,6.733597755432129,-0.5451487600803375,-2.13144588470459,-1.151641607284546,-2.321467399597168,-10.45545768737793,-10.48803509653142,1.1090903167641808,6.039363384246826,-10.070188999176024,-10.646132469177246,-10.365433692932127,-11.036640167236328,0.131247878074646,0.1368012112458195,0.0372549364165629,0.2150032371282577,0.124466847628355,0.1373757719993591,0.1255058497190475,0.1431398093700409,-8.826903343200684,-8.800671796883101,1.1719108095145476,6.980506420135498,-9.049855709075928,-8.625629425048828,-9.015130996704102,-8.443154335021973,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0024,SIT,sit_master(1).geojson,23,crown_0024,24,Pilkhan,Pilkhan,clean,,,,,77.19090830727333,28.545994842202827,2,1,0,0,0,0,0,113,4,-1.815859079360962,-1.6546637281421075,1.356244263551076,5.79268741607666,-0.7639726996421814,-2.343555927276612,-1.0024057626724243,-2.6969032287597656,-10.809814453125,-10.79451811630114,1.0302591558744756,5.480988502502441,-10.48105239868164,-10.778757095336914,-10.665103912353516,-11.322365760803224,0.118355318903923,0.1269948023940082,0.0385864967101122,0.1882442571222782,0.1109091117978096,0.1325398385524749,0.1060073897242546,0.1440530121326446,-9.268121719360352,-9.159048531962709,1.31497892030854,6.46935510635376,-9.550622940063477,-8.776535034179688,-9.746638298034668,-8.414775848388672,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0025,SIT,sit_master(1).geojson,24,crown_0025,25,Neem,Neem,clean,,,,,77.19056869388905,28.54565691268105,1,0,0,0,0,0,0,113,4,-6.215572834014893,-6.16138054206308,1.0366442607224882,5.987498998641968,-6.003329277038574,-6.393406391143799,-6.295297622680664,-6.40659761428833,-12.286720275878906,-12.339944611608455,0.8683129049385749,4.379809379577637,-12.02360773086548,-12.519287109375,-12.089289665222168,-12.970211029052734,0.2370811700820922,0.2420617156719739,0.0688394011980003,0.4112144410610199,0.2476678490638733,0.2465285807847976,0.2481768727302551,0.2172056585550308,-6.251029014587402,-6.332019789029012,1.2256459589822124,6.542621612548828,-6.062055587768555,-6.081326484680176,-6.052387237548828,-6.631288528442383,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0026,SIT,sit_master(1).geojson,25,crown_0026,26,Mandphali,Marodphali,clean,,,,,77.19192262837747,28.546155533049856,2,1,0,0,0,0,0,113,4,-1.0658040046691897,-1.071327213972675,0.8782592397448798,3.763533651828766,-0.7347525656223297,-1.251544952392578,-1.0280356407165527,-1.396151423454285,-9.397085189819336,-9.56183084133452,0.8844804886340057,4.594352722167969,-9.697874546051024,-9.267892837524414,-9.818849563598633,-9.132125854492188,0.1477224230766296,0.1453360423313832,0.0436395369208422,0.1958459466695785,0.1301596239209175,0.162576824426651,0.1348822563886642,0.1588848233222961,-8.305826187133789,-8.586227514047538,1.3694916653368887,5.8982343673706055,-8.858433723449707,-7.889768123626709,-8.70169734954834,-7.994366645812988,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0028,SIT,sit_master(1).geojson,27,crown_0028,28,Marodphali,Marodphali,clean,,,,,77.19128492753427,28.54635932929238,2,1,0,0,0,0,0,113,4,6.815640449523926,5.632772877153042,4.239885793489737,16.837148666381836,7.703271865844727,7.702788829803467,7.390265464782715,1.5351505279541016,-1.2500081062316897,-2.612262815525508,4.369476459002832,15.47218894958496,-0.6548865735530853,-0.4219905138015747,-0.2511831223964691,-7.770153999328613,0.1597806066274643,0.1585792016270941,0.0257426378960054,0.1561622470617294,0.1609635576605796,0.1606042832136154,0.1656021922826767,0.1469986587762832,-7.964759349822998,-8.053307541703756,0.695087949531806,3.994513511657715,-7.932730436325073,-7.9424285888671875,-7.809338569641113,-8.326866149902344,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0029,SIT,sit_master(1).geojson,28,crown_0029,29,Semal,Semal,clean,,,,,77.19100090909366,28.545890142205053,2,1,0,0,0,1,1,113,4,-1.4411996603012085,-1.112272506162516,1.8067065684208905,7.45389199256897,0.3438623649999499,-1.7927379608154297,0.2416056394577026,-2.464900255203247,-10.43958568572998,-10.525056644878555,1.0116353472805322,5.323795318603516,-10.186315059661863,-10.463332176208496,-10.259779930114746,-10.89327907562256,0.1168496757745742,0.120931308419831,0.0393955487052107,0.2065012827515602,0.0926944352686405,0.1325398385524749,0.1064938902854919,0.1374820917844772,-9.323724746704102,-9.399937304775271,1.404419109209465,6.820988178253174,-10.32969093322754,-8.776535034179688,-9.72675323486328,-8.617538452148438,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0030,SIT,sit_master(1).geojson,29,crown_0030,30,Maulsari,Maulsari,clean,,,,,77.19090547695437,28.54536961597031,0,0,0,0,0,0,0,113,4,-6.58511209487915,-6.535260154082712,1.1510408281674185,6.162362098693848,-6.366211414337158,-6.134846687316895,-6.986375331878662,-6.967212677001953,-12.319690704345703,-12.160882840114358,1.2860354680473371,8.828492164611816,-11.946986198425291,-13.14607048034668,-11.850743293762209,-12.925016403198242,0.2693101763725281,0.2878729860603282,0.1083359477356215,0.650203213095665,0.2773686647415161,0.2187106609344482,0.284809947013855,0.2378397434949875,-5.69747257232666,-5.6716128408381365,1.477160398249776,7.771794319152832,-5.570516109466553,-6.6013007164001465,-5.454448699951172,-6.237154960632324,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0031,SIT,sit_master(1).geojson,30,crown_0031,31,Maulsari,Maulsari,clean,,,,,77.19102086235715,28.545194532439687,0,0,0,0,0,0,0,113,4,-5.756322860717773,-5.821647846593266,1.0806251083888585,5.754074096679688,-5.570342540740967,-5.6058454513549805,-5.936674118041992,-5.799897193908691,-12.132928848266602,-12.198948218759185,1.0722412728181756,4.809179306030273,-11.965221881866457,-12.863801956176758,-11.924413681030272,-12.34708023071289,0.2237713038921356,0.2461544995946167,0.0871982479498804,0.4784538000822067,0.2348135262727737,0.1870472580194473,0.2743064165115356,0.2102555036544799,-6.501955986022949,-6.337250490104203,1.456309991143474,7.919255256652832,-6.292964696884155,-7.280486583709717,-5.617639541625977,-6.77252721786499,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0032,SIT,sit_master(1).geojson,31,crown_0032,32,Pilkhan,Pilkhan,clean,,,,,77.19190710261532,28.54525929050192,2,1,0,0,0,0,0,113,4,-0.4669128656387329,-0.3063563732842428,1.3094068657839266,6.7328855991363525,-0.2923619151115417,-0.8307015895843506,-0.778838574886322,-0.1373449563980102,-10.116140365600586,-9.93936410414434,1.18762261113635,6.084912300109863,-9.38304615020752,-10.31342887878418,-10.113529205322266,-10.54377555847168,0.1316180229187011,0.1298133734185083,0.0380191685719079,0.203270748257637,0.1367680728435516,0.1388638913631439,0.1357716023921966,0.1004024296998977,-8.80801773071289,-9.063949901445778,1.3059422272209675,6.688543319702148,-8.644629955291748,-8.575953483581543,-8.674397468566895,-9.985881805419922,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0033,SIT,sit_master(1).geojson,32,crown_0033,33,Mandphali,Marodphali,clean,,,,,77.19177033967497,28.545311630207912,2,1,0,0,0,0,0,113,4,-2.861485004425049,-2.70060306319357,1.317213311425259,6.495282411575317,-2.685543298721313,-2.943337202072144,-3.034452199935913,-2.742335319519043,-10.549917221069336,-10.540232084493722,1.0938657160453646,5.1189470291137695,-9.937562942504885,-10.976799964904783,-10.519041061401367,-10.99521255493164,0.1567462980747223,0.1654011071123908,0.0459778679803257,0.243790328502655,0.1754598841071128,0.1575151979923248,0.1566774398088455,0.1279438585042953,-8.048027038574219,-7.980850485573828,1.2108833670659886,6.533468723297119,-7.55856466293335,-8.026775360107422,-8.049936294555664,-8.929805755615234,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0039,SIT,sit_master(1).geojson,38,crown_0039,39,Buddha's Coconut,Buddha's Coconut,clean,,,,,77.19120297106498,28.54562210556873,-1,-1,-1,-1,-1,-1,-1,113,4,-4.393462657928467,-4.428178624769227,0.9252007769931956,4.008632659912109,-4.161039113998413,-4.667238235473633,-4.52861213684082,-4.074610710144043,-11.967040061950684,-12.002221250956037,0.8739970890518396,4.501067161560059,-11.931187152862549,-12.242239952087402,-11.523311614990234,-12.270389556884766,0.1712108105421066,0.1793964184754717,0.0434283996658455,0.2005182951688766,0.1666883826255798,0.1813533306121826,0.2051590830087661,0.1643682271242141,-7.664689064025879,-7.583360102324359,1.0201658476529716,4.638279914855957,-7.781240463256836,-7.414744853973389,-6.879092216491699,-7.84182071685791,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0043,SIT,sit_master(1).geojson,42,crown_0043,43,Neem,Neem,clean,,,,,77.19134945021314,28.54527122147355,1,0,0,0,0,0,0,113,4,-5.836280822753906,-5.819876835409519,1.0097335904021214,4.824780702590942,-5.508114814758301,-6.303400993347168,-6.078494071960449,-6.010233879089356,-12.14918327331543,-12.08814754317292,1.0086029109418848,4.6190032958984375,-11.94752311706543,-12.321213722229004,-11.599287033081056,-12.63889503479004,0.2335594445466995,0.2390043846933187,0.0631737765147007,0.3050944060087204,0.2073225677013397,0.231337234377861,0.281222403049469,0.2235474288463592,-6.316405296325684,-6.380767349648265,1.2062621288666011,5.956890106201172,-6.833718538284302,-6.361277580261231,-5.5100297927856445,-6.534384727478027,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0044,SIT,sit_master(1).geojson,43,crown_0044,44,Neem,Neem,clean,,,,,77.19141309822734,28.545342083141804,1,0,0,0,0,0,0,113,4,-5.869147777557373,-5.822456551864084,0.953997984577702,4.948182582855225,-5.35504961013794,-6.235297203063965,-6.2607598304748535,-5.932258605957031,-12.041841506958008,-12.05635335804087,1.0035275254665588,4.619804382324219,-11.897576332092283,-12.564836502075195,-11.67219352722168,-12.635668754577637,0.2343646883964538,0.2461830519996913,0.0656450533032797,0.3594237864017486,0.2249426692724228,0.231370598077774,0.296059250831604,0.2295043617486953,-6.301078796386719,-6.243828954949843,1.1810863164413117,6.467063426971436,-6.479291677474976,-6.3569183349609375,-5.286212921142578,-6.392090797424316,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0045,SIT,sit_master(1).geojson,44,crown_0045,45,Peepal,Peepal,clean,,,,,77.19029181293065,28.545806366896013,1,0,0,0,0,0,0,113,4,-5.562048435211182,-5.508906364440918,0.9992801640038343,5.190057039260864,-5.245160341262817,-5.742465972900391,-5.579564094543457,-5.571252822875977,-12.256715774536133,-12.155447909262328,1.0574678106247433,5.541383743286133,-11.991395950317385,-12.55639934539795,-11.951032638549805,-12.544919967651367,0.2061029970645904,0.2134370006027474,0.0535906465259495,0.2473803982138633,0.1909462213516235,0.2250994145870208,0.204510360956192,0.209546223282814,-6.859158039093018,-6.844660332772584,1.10054084304201,5.62459659576416,-7.190889358520508,-6.476256370544434,-6.892846584320068,-6.787200927734375,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0046,SIT,sit_master(1).geojson,45,crown_0046,46,Maulsari,Maulsari,clean,,,,,77.1906910871634,28.545740716455416,0,0,0,0,0,0,0,113,4,-4.91684627532959,-4.838518195447668,1.0266443880287357,5.666594505310059,-4.513866186141968,-5.151397705078125,-4.688063621520996,-5.164988040924072,-11.69386863708496,-11.558635061821052,1.1838830965964977,6.16494083404541,-10.923431873321531,-11.84495735168457,-10.870566368103027,-12.323413848876951,0.2038430571556091,0.2088404721127147,0.0596683155150613,0.3514415398240089,0.2092636525630951,0.2027503252029419,0.2244396358728408,0.1721597611904144,-6.909865379333496,-6.982295382339342,1.24694827116904,6.9604926109313965,-6.793706893920898,-6.932582855224609,-6.489006042480469,-7.641603469848633,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0048,SIT,sit_master(1).geojson,47,crown_0048,48,Pilkhan,Pilkhan,clean,,,,,77.19166304982699,28.545374485318465,2,1,0,0,0,0,0,113,4,-4.580554008483887,-4.551663444105503,1.0211320517998734,5.791522026062012,-4.207386255264282,-4.555513381958008,-4.766562461853027,-4.6177520751953125,-11.494272232055664,-11.356920318265932,1.1030371089381832,5.287314414978027,-11.205557346343994,-11.884329795837402,-11.152633666992188,-11.794095039367676,0.1978590488433838,0.203917953226946,0.0587208054611479,0.3317778930068016,0.2059948965907097,0.17339888215065,0.2176297903060913,0.1841684132814407,-7.03779935836792,-7.077647401168283,1.196281041955943,6.708425045013428,-6.862354755401611,-7.609636783599853,-6.627702236175537,-7.350664138793945,"2022,2023,2024,2025",113,buffer,20.0
SIT:crown_0049,SIT,sit_master(1).geojson,48,crown_0049,49,Buddha's Coconut,Buddha's Coconut,clean,,,,,77.19117965043759,28.54569273393904,-1,-1,-1,-1,-1,-1,-1,113,4,-3.551831722259521,-3.662722240507075,0.9275949599028926,4.487009048461914,-3.2352664470672607,-3.69394326210022,-4.132600784301758,-3.425208568572998,-11.75010871887207,-11.738245128530316,0.8844211156004593,5.236104965209961,-11.777747631072998,-11.57664680480957,-11.433086395263672,-11.96913719177246,0.1524587273597717,0.158480749984758,0.0362829000404141,0.1968782022595405,0.1391587555408477,0.1676916033029556,0.164132535457611,0.1476477533578872,-8.169778823852539,-8.11121133787442,0.9590322068621446,4.901675701141357,-8.565691471099854,-7.755284786224365,-7.853119850158691,-8.308660507202148,"2022,2023,2024,2025",113,buffer,20.0
