crown_uid,area,crown_area_m2,species_clean,label_acacia_visual,label_acacia_species,label_acacia_clustering,pred_acacia_visual_model,prob_acacia_visual_model,model_confidence,model_cluster_disagree,uncertain,lon,lat,source_file,source_index,orig_crown_id
SV_S1:crown_0200,SV_S1,12.00105398553401,,-1,-1,0,0,0.09918974697767848,0.9008102530223215,False,False,77.17600093184258,28.53362105605995,s1_master_format.geojson,199,crown_0200
SV_S2:crown_0529,SV_S2,18.343121659587936,,-1,-1,0,1,0.8998986868564023,0.8998986868564023,True,False,77.17484706125292,28.527882607781137,s2_master_format.geojson,528,crown_0529
SV_S2:crown_0203,SV_S2,46.157089675532426,,-1,-1,0,1,0.8998685399655506,0.8998685399655506,True,False,77.1739705953214,28.52848309944091,s2_master_format.geojson,202,crown_0203
SV_S4:crown_0176,SV_S4,7.923279854589884,,-1,-1,1,1,0.8991708760416716,0.8991708760416716,False,False,77.18323153764321,28.532861527575943,s4_master_format.geojson,175,crown_0176
SV_S1:crown_0445,SV_S1,61.81866653929548,,-1,-1,0,0,0.10084273295826711,0.8991572670417329,False,False,77.17674591894622,28.53359849322572,s1_master_format.geojson,444,crown_0445
SV_S1:crown_0123,SV_S1,20.380914112437626,,-1,-1,0,0,0.10109170655277246,0.8989082934472276,False,False,77.17577714973166,28.533139333920666,s1_master_format.geojson,122,crown_0123
SV_S1:crown_0174,SV_S1,12.57718936712115,,-1,-1,0,0,0.10109170655277246,0.8989082934472276,False,False,77.17571752795959,28.533171587733385,s1_master_format.geojson,173,crown_0174
SV_S1:crown_0316,SV_S1,21.79735524902043,,-1,-1,0,0,0.10109170655277246,0.8989082934472276,False,False,77.17585591863053,28.53317738586462,s1_master_format.geojson,315,crown_0316
SV_S2:crown_0703,SV_S2,19.786976749752952,,-1,-1,0,0,0.10197853881958806,0.8980214611804119,False,False,77.17518082308601,28.5294733860096,s2_master_format.geojson,702,crown_0703
SV_S2:crown_0698,SV_S2,10.698455336520603,,-1,-1,0,0,0.10197853881958806,0.8980214611804119,False,False,77.17522669231086,28.529419049252105,s2_master_format.geojson,697,crown_0698
SV_S1:crown_0521,SV_S1,8.320466789253844,,-1,-1,0,0,0.10241851256440247,0.8975814874355975,False,False,77.17715474576048,28.53320774300803,s1_master_format.geojson,520,crown_0521
SV_S2:crown_0190,SV_S2,44.45186085566049,,-1,-1,0,0,0.10278852340858152,0.8972114765914185,False,False,77.1736635961353,28.52982673329806,s2_master_format.geojson,189,crown_0190
SV_S1:crown_0304,SV_S1,103.1040360441198,,-1,-1,1,0,0.1032379362604232,0.8967620637395768,True,False,77.17662196358803,28.5335739985681,s1_master_format.geojson,303,crown_0304
SV_S2:crown_0611,SV_S2,17.756462473268652,,-1,-1,1,1,0.8959927035480435,0.8959927035480435,False,False,77.17506034728046,28.52837259977388,s2_master_format.geojson,610,crown_0611
SV_S2:crown_0596,SV_S2,36.57376786205766,,-1,-1,1,1,0.8959927035480435,0.8959927035480435,False,False,77.17499909779171,28.52840539805319,s2_master_format.geojson,595,crown_0596
SV_S1:crown_0244,SV_S1,20.569692942113363,,-1,-1,0,0,0.10434362135008961,0.8956563786499104,False,False,77.17647826535568,28.53257716223616,s1_master_format.geojson,243,crown_0244
SV_S3:crown_0039,SV_S3,13.14133901867373,,-1,-1,0,1,0.8953483318568639,0.8953483318568639,True,False,77.18506383923719,28.53085399642929,s3_master_format.geojson,38,crown_0039
SV_S3:crown_0104,SV_S3,17.04311793356145,,-1,-1,1,1,0.8953483318568639,0.8953483318568639,False,False,77.18497300770488,28.530879938880272,s3_master_format.geojson,103,crown_0104
SV_S2:crown_0275,SV_S2,10.484270899100366,,-1,-1,0,0,0.10500287725440766,0.8949971227455924,False,False,77.17358582877293,28.52944016012505,s2_master_format.geojson,274,crown_0275
SV_S2:crown_0600,SV_S2,24.41565131511971,,-1,-1,0,1,0.8943109412469975,0.8943109412469975,True,False,77.17497488774275,28.52786063978684,s2_master_format.geojson,599,crown_0600
SV_S1:crown_0162,SV_S1,36.89466196230148,,-1,-1,0,0,0.1066025624738785,0.8933974375261216,False,False,77.1759346612896,28.53310753495538,s1_master_format.geojson,161,crown_0162
SV_S1:crown_0308,SV_S1,16.223980346210805,,-1,-1,0,0,0.10718781472715133,0.8928121852728487,False,False,77.17651035340386,28.53384340266286,s1_master_format.geojson,307,crown_0308
SV_S1:crown_0306,SV_S1,10.59221199896129,,-1,-1,0,0,0.10831726834587678,0.8916827316541233,False,False,77.17656548791388,28.53368013698358,s1_master_format.geojson,305,crown_0306
