crown_uid,area,crown_area_m2,species_clean,label_acacia_visual,label_acacia_species,label_acacia_clustering,pred_acacia_visual_model,prob_acacia_visual_model,model_confidence,model_cluster_disagree,uncertain,lon,lat,source_file,source_index,orig_crown_id
SV_S4:crown_0042,SV_S4,75.62629051510265,,-1,-1,1,0,0.15927548683766682,0.8407245131623332,True,False,77.18380106246138,28.533557896494475,s4_master_format.geojson,41,crown_0042
SV_S1:crown_0312,SV_S1,43.354737410487004,,-1,-1,1,0,0.15963923569023336,0.8403607643097666,True,False,77.17659816504448,28.53358188127245,s1_master_format.geojson,311,crown_0312
SV_S4:crown_0157,SV_S4,16.408251953658592,,-1,-1,0,1,0.8393723069672653,0.8393723069672653,True,False,77.18295872283223,28.53289846731732,s4_master_format.geojson,156,crown_0157
SV_S1:crown_0579,SV_S1,14.065622427401863,,-1,-1,1,0,0.16312171600175326,0.8368782839982467,True,False,77.17688644192425,28.533525001573658,s1_master_format.geojson,578,crown_0579
SV_S2:crown_0619,SV_S2,11.170806466677444,,-1,-1,0,1,0.8361884240656707,0.8361884240656707,True,False,77.17506663152078,28.52833058446749,s2_master_format.geojson,618,crown_0619
SV_S4:crown_0092,SV_S4,41.11911098876408,,-1,-1,1,0,0.16488840121421153,0.8351115987857884,True,False,77.18369337687221,28.53338364029696,s4_master_format.geojson,91,crown_0092
SV_S1:crown_0368,SV_S1,84.8394845609487,,-1,-1,1,0,0.16490231203511022,0.8350976879648898,True,False,77.17684792128061,28.533376564403312,s1_master_format.geojson,367,crown_0368
SV_S4:crown_0160,SV_S4,14.817957068219552,,-1,-1,0,1,0.8328370264616148,0.8328370264616148,True,False,77.18295939185585,28.53276722275875,s4_master_format.geojson,159,crown_0160
SV_S2:crown_0289,SV_S2,23.207055498291137,,-1,-1,1,0,0.16730166712171216,0.8326983328782879,True,False,77.17424873557431,28.528321306197288,s2_master_format.geojson,288,crown_0289
SV_S2:crown_0261,SV_S2,51.964809488905644,,-1,-1,1,0,0.16858045600312818,0.8314195439968718,True,False,77.17397323513981,28.529805659690588,s2_master_format.geojson,260,crown_0261
SV_S1:crown_0364,SV_S1,34.96647821891836,,-1,-1,1,0,0.1692374869053496,0.8307625130946504,True,False,77.17666656436815,28.533149298712686,s1_master_format.geojson,363,crown_0364
SV_S2:crown_0140,SV_S2,14.262621805610433,,-1,-1,1,0,0.17280123285403287,0.8271987671459671,True,False,77.1738459618273,28.5289721792232,s2_master_format.geojson,139,crown_0140
SV_S2:crown_0107,SV_S2,31.17723635513382,,-1,-1,1,0,0.17280123285403287,0.8271987671459671,True,False,77.17388642541098,28.529036276543923,s2_master_format.geojson,106,crown_0107
SV_S3:crown_0080,SV_S3,13.316147674216973,,-1,-1,0,1,0.8261788016421125,0.8261788016421125,True,False,77.1857395092079,28.531266368060752,s3_master_format.geojson,79,crown_0080
SV_S3:crown_0087,SV_S3,14.893158130323217,,-1,-1,0,1,0.8261788016421125,0.8261788016421125,True,False,77.18567783526018,28.53126758601519,s3_master_format.geojson,86,crown_0087
SV_S3:crown_0105,SV_S3,16.62755857146167,,-1,-1,0,1,0.8261788016421125,0.8261788016421125,True,False,77.18577336575963,28.531286868171165,s3_master_format.geojson,104,crown_0105
SV_S4:crown_0128,SV_S4,25.736462257591178,,-1,-1,1,0,0.1764994976586772,0.8235005023413228,True,False,77.18362754665142,28.533508692198616,s4_master_format.geojson,127,crown_0128
SV_S3:crown_0487,SV_S3,15.230540900343026,,-1,-1,0,1,0.8212104765952629,0.8212104765952629,True,False,77.18604582927871,28.53131800338966,s3_master_format.geojson,486,crown_0487
SV_S1:crown_0041,SV_S1,9.68171411421472,,-1,-1,0,1,0.8212051849204891,0.8212051849204891,True,False,77.17590266037756,28.532229221369537,s1_master_format.geojson,40,crown_0041
SV_S2:crown_0033,SV_S2,39.63099298891828,,-1,-1,0,1,0.8211962445965421,0.8211962445965421,True,False,77.17315634430193,28.52875634641819,s2_master_format.geojson,32,crown_0033
SV_S3:crown_0340,SV_S3,24.285960937801455,,-1,-1,0,1,0.8206754650488385,0.8206754650488385,True,False,77.18596898593256,28.53130782158007,s3_master_format.geojson,339,crown_0340
SV_S3:crown_0338,SV_S3,12.607581636844039,,-1,-1,0,1,0.8206754650488385,0.8206754650488385,True,False,77.1859951016789,28.53133636185505,s3_master_format.geojson,337,crown_0338
SV_S4:crown_0136,SV_S4,24.013192886085722,,-1,-1,0,1,0.8201991484253287,0.8201991484253287,True,False,77.18331927259398,28.53248542463092,s4_master_format.geojson,135,crown_0136
